server,command
Demo-Xeus-Public,mv PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz /usr/nkia/dca/
Demo-Xeus-Public,cd /usr/nkia/dca/
Demo-Xeus-Public,ls
Demo-Xeus-Public,gzip -d PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz 
Demo-Xeus-Public,ls
Demo-Xeus-Public,tar -xf PolestarDCA_Linux64_3.4_2.3.0-b1.tar 
Demo-Xeus-Public,ls
Demo-Xeus-Public,./AgentInstall.sh 
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd PolestarDCA_Agent/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd MAgent/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd conf
Demo-Xeus-Public,vi MasterAgent.conf
Demo-Xeus-Public,ps -ef|grep Agent
Demo-Xeus-Public,ps -ef|grep AGENT
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,./agentstop.sh 
Demo-Xeus-Public,./agentstart.sh 
Demo-Xeus-Public,vi ./MAgent/conf/MasterAgent.conf
Demo-Xeus-Public,./agentstop.sh 
Demo-Xeus-Public,ls
Demo-Xeus-Public,ps -ef|grep AGENT
Demo-Xeus-Public,halt
Demo-Xeus-Public,ipconfig
Demo-Xeus-Public,ipconfig -a
Demo-Xeus-Public,ifconfig -a
Demo-Xeus-Public,ping 192.168.10.25
Demo-Xeus-Public,ps -ef | grep AGENT 
Demo-Xeus-Public,cd /
Demo-Xeus-Public,cd usr/nkia/
Demo-Xeus-Public,ll
Demo-Xeus-Public,cd dca/
Demo-Xeus-Public,ll
Demo-Xeus-Public,cd PolestarDCA_
Demo-Xeus-Public,cd PolestarDCA_Agent/
Demo-Xeus-Public,ll
Demo-Xeus-Public,cd MAgent/
Demo-Xeus-Public,ll
Demo-Xeus-Public,cd conf/
Demo-Xeus-Public,ll
Demo-Xeus-Public,vi MasterAgent.conf
Demo-Xeus-Public,Cloudvi MasterAgent.conf25
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd dev/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,mkdir nkia
Demo-Xeus-Public,cd nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd vmware-tools-distrib/
Demo-Xeus-Public,ls
Demo-Xeus-Public,which java
Demo-Xeus-Public,java -version
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd agent/
Demo-Xeus-Public,ls
Demo-Xeus-Public,pwd
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,mkdir xeus
Demo-Xeus-Public,cd xeus
Demo-Xeus-Public,mv ../xeus_kr.zip ./
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,mv xeus xeus_kr
Demo-Xeus-Public,cd xeus_kr
Demo-Xeus-Public,ls
Demo-Xeus-Public,unzip xeus_kr.zip 
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd download/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd xeus
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd download/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd download/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,ll
Demo-Xeus-Public,which java
Demo-Xeus-Public,java -version
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd xeus_kr/
Demo-Xeus-Public,ls
Demo-Xeus-Public,exit
Demo-Xeus-Public,cd lnkis
Demo-Xeus-Public,cd nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd /
Demo-Xeus-Public,cd nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,ls -l
Demo-Xeus-Public,cd xeus__kr
Demo-Xeus-Public,cd xeus_kr
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd download/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,ps -ef|grep java
Demo-Xeus-Public,cd /nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,ls -l
Demo-Xeus-Public,cd xeus_kr
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd xeus
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd conf
Demo-Xeus-Public,vi config.properties
Demo-Xeus-Public,cat /etc/hosts
Demo-Xeus-Public,vi /etc/hosts
Demo-Xeus-Public,vi /etc/sysconfig/iptables
Demo-Xeus-Public,cd /var/lib
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd /
Demo-Xeus-Public,curl -O http://yum.postgresql.org/9.3/redhat/rhel-6-i386/pgdg-redhat93-9.3-2.noarch.rpm
Demo-Xeus-Public,[root@Demo-Xeus-Public conf]#
Demo-Xeus-Public,rpm -ivh pgdg-redhat93-9.3-2.noarch.rpm
Demo-Xeus-Public,cd /
Demo-Xeus-Public,rpm -ivh pgdg-redhat93-9.3-2.noarch.rpm
Demo-Xeus-Public,yum list postgres*
Demo-Xeus-Public,yum install postgresql93-server
Demo-Xeus-Public,service postgresql-9.3 initdb
Demo-Xeus-Public,service postgresql-9.3 on
Demo-Xeus-Public,cd /var/lib
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd /
Demo-Xeus-Public,ls
Demo-Xeus-Public,rpm pgdg-redhat93-9.3-2.noarch.rpm
Demo-Xeus-Public,rpm -ivh pgdg-redhat93-9.3-2.noarch.rpm
Demo-Xeus-Public,yum list postgres
Demo-Xeus-Public,cat /etc/hosts
Demo-Xeus-Public,yum list postgres*
Demo-Xeus-Public,yum install postgresql93-server
Demo-Xeus-Public,"find -name ""*postgre*"""
Demo-Xeus-Public,yum list postgres*
Demo-Xeus-Public,cat /etc/*-relase |uniq
Demo-Xeus-Public,cat /etc/*-release |uniq
Demo-Xeus-Public,um install postgresql postgresql-server
Demo-Xeus-Public,yum install postgresql postgresql-server
Demo-Xeus-Public,cd /
Demo-Xeus-Public,ls
Demo-Xeus-Public,rm pgdg-redhat93-9.3-2.noarch.rpm
Demo-Xeus-Public,ls
Demo-Xeus-Public,cat /etc/*-relase |uniq
Demo-Xeus-Public,cat /etc/*-release |uniq
Demo-Xeus-Public,curl -O http://yum.postgresql.org/9.3/redhat/rhel-6-i386/pgdg-centos93-9.3-2.noarch.rpm
Demo-Xeus-Public,rpm -ivh pgdg-centos93-9.3-2.noarch.rpm
Demo-Xeus-Public,yum list postgres*
Demo-Xeus-Public,yum localinstall http://yum.postgresql.org/9.4/redhat/rhel-6-x86_64/pgdg-centos94-9.4-1.noarch.rpm
Demo-Xeus-Public,ps -ef|grep java
Demo-Xeus-Public,vi /etc/sysconfig/iptables
Demo-Xeus-Public,service iptables save
Demo-Xeus-Public,service iptables restart
Demo-Xeus-Public,service iptables save
Demo-Xeus-Public,service iptables restart
Demo-Xeus-Public,rpm -ivh pgdg-centos93-9.3-2.noarch.rpm
Demo-Xeus-Public,yum list postgres*
Demo-Xeus-Public,cd temp
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd xeus_kr/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd download/
Demo-Xeus-Public,ls
Demo-Xeus-Public,./postgresql-9.3.1-1-linux-x64.run 
Demo-Xeus-Public,cd /opt
Demo-Xeus-Public,;s
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd rh
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd /lib
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd /opt/
Demo-Xeus-Public,l;s
Demo-Xeus-Public,ls
Demo-Xeus-Public,pwd
Demo-Xeus-Public,cd /
Demo-Xeus-Public,find -name '*postgresq*'
Demo-Xeus-Public,find -name '*postgresql*'
Demo-Xeus-Public,cd /tmp
Demo-Xeus-Public,ls
Demo-Xeus-Public,ls -l
Demo-Xeus-Public,cd /etc
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd lib
Demo-Xeus-Public,ls
Demo-Xeus-Public,find -name '*postgre*'
Demo-Xeus-Public,cd /
Demo-Xeus-Public,find -name '*PostgreSQL*'
Demo-Xeus-Public,cd /nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd xeus_kr/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd download/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd install/
Demo-Xeus-Public,ls
Demo-Xeus-Public,"cd ,,"
Demo-Xeus-Public,cd da
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,cd data/
Demo-Xeus-Public,ls
Demo-Xeus-Public,vi pg_hba.conf 
Demo-Xeus-Public,vi postgresql.conf 
Demo-Xeus-Public,./etc/init.d/postgresql-9.3 restart
Demo-Xeus-Public,/etc/init.d/postgresql-9.3 restart
Demo-Xeus-Public,ps -ef|grep java
Demo-Xeus-Public,cd /nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd xeus_kr/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd conf
Demo-Xeus-Public,s
Demo-Xeus-Public,cd xeus/conf
Demo-Xeus-Public,vi config.properties
Demo-Xeus-Public,cd ../bin
Demo-Xeus-Public,./startup.sh
Demo-Xeus-Public,pwd
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd xeus_kr/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd java/
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd .././
Demo-Xeus-Public,ls
Demo-Xeus-Public,pwd
Demo-Xeus-Public,cp /nkia/xeus_kr/java /nkia/java
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,cp -r /nkia/xeus_kr/java /nkia/java
Demo-Xeus-Public,cd ..
Demo-Xeus-Public,ls
Demo-Xeus-Public,ls -l
Demo-Xeus-Public,cd /nkia
Demo-Xeus-Public,ls
Demo-Xeus-Public,cd xeus_kr/bin
Demo-Xeus-Public,cd xeus_kr/xeus/bin
Demo-Xeus-Public,./startup.sh
Demo-Xeus-Public,cd ../logs
Demo-Xeus-Public,tail -222f console_20151112_1810.log 
ebaykorea,ls
ebaykorea,mkdir oracle
ebaykorea,ls
ebaykorea,chmod 755 -R ./oracle/
ebaykorea,chown oracle:dba ./oracle/
ebaykorea,vi /etc/sysctl.conf 
ebaykorea,sysctl -a | grep kernel.shmall
ebaykorea,vi /etc/sysctl.conf 
ebaykorea,/sbin/sysctl -p
ebaykorea,vi /etc/security/limits.conf 
ebaykorea,vi /etc/pam.d/login 
ebaykorea,/home/oracle/.bash_profile
ebaykorea,vi /home/oracle/.bash_profile
ebaykorea,ifconfig
ebaykorea,ls
ebaykorea,tar zxvf ./VMwareTools-9.4.10-2068191.tar.gz 
ebaykorea,ls
ebaykorea,cd vmware-tools-distrib/
ebaykorea,ls
ebaykorea,./vmware-install.pl 
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,rm -rf ./VMwareTools-9.4.10-2068191.tar.gz vmware-tools-distrib/
ebaykorea,ls
ebaykorea,mkdir app
ebaykorea,ls
ebaykorea,mv ./jdk-6u45-linux-x64.bin ./app/
ebaykorea,ls
ebaykorea,cd app/
ebaykorea,ls
ebaykorea,chmod 755 *.bin
ebaykorea,./jdk-6u45-linux-x64.bin 
ebaykorea,java -version
ebaykorea,ls -l /usr/bin/java
ebaykorea,unlink /usr/bin/java
ebaykorea,ls /usr/bin/java
ebaykorea,ln -s /nkia/app/jdk1.6.0_45/bin/java /usr/bin/java
ebaykorea,ls -l /usr/bin/java
ebaykorea,java -version
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,chown oracle:dba ./linux.x64_11gR2_database_*
ebaykorea,ls -la
ebaykorea,mv ./linux.x64_11gR2_database_* /home/oracle/
ebaykorea,ls
ebaykorea,cd /home/oracle/
ebaykorea,ls -la
ebaykorea,su oracle
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,cd app/
ebaykorea,ls
ebaykorea,cd agent/
ebaykorea,ls
ebaykorea,sqlplus
ebaykorea,sqlplus / as sysdba
ebaykorea,su -oracle
ebaykorea,su oracle
ebaykorea,cd nk
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea, cd app/
ebaykorea,ls
ebaykorea,cd agent/
ebaykorea,ls
ebaykorea,vi /etc/udev/rules.d/70-persistent-
ebaykorea,vi /etc/udev/rules.d/70-persistent-net.rules 
ebaykorea,service --status
ebaykorea,service -status
ebaykorea,services --status
ebaykorea,chkconfig --list
ebaykorea,ls
ebaykorea,service network restart
ebaykorea,ls
ebaykorea,./vagentinstall.sh 
ebaykorea,ls
ebaykorea,rm -rf ./NNPAgent_SMS_Linux64_3.4_V1.5.675.tar.gz 
ebaykorea,ls
ebaykorea,cd NNPAgent/
ebaykorea,ls
ebaykorea,vi ./MAgent/conf/MasterAgent.conf
ebaykorea,halt
ebaykorea,vi /etc/sysconfig/network-scripts/ifcfg-eth0 
ebaykorea,vi /etc/udev/rules.d/70-persistent-net.rules 
ebaykorea,ifconfig
ebaykorea,ls
ebaykorea,ifconfig
ebaykorea,vi /etc/udev/rules.d/70-persistent-net.rules 
ebaykorea,chkconfig network stop
ebaykorea,ps -ef | grep Agent
ebaykorea,cd /nkia/app/agent/
ebaykorea,ls
ebaykorea,cd N
ebaykorea,cd NNPAgent/
ebaykorea,ls
ebaykorea,vi MAgent/conf/MasterAgent.conf
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,halt
ebaykorea,vi /etc/udev/rules.d/70-persistent-net.rules 
ebaykorea,ls
ebaykorea,vi /nkia/app/agent/NNPAgent/MAgent/conf/MasterAgent.conf
ebaykorea,service NetworkManager stop
ebaykorea,chkconfig NetworkManager off
ebaykorea,service iptables stop
ebaykorea,chkconfig iptables stop
ebaykorea,chkconfig iptables off
ebaykorea,ls
ebaykorea,vi /etc/sysconfig/network-scripts/ifcfg-eth0 
ebaykorea,vi /etc/udev/rules.d/70-persistent-net.rules 
ebaykorea,ps -ef|grep AGENT
ebaykorea,halt
ebaykorea,vi /etc/sysconfig/i18n 
ebaykorea,source /etc/sysconfig/i18n 
ebaykorea,ls
ebaykorea,echo $LANG
ebaykorea,ls -l /usr/bin/java
ebaykorea,unlink /usr/bin/java
ebaykorea,ls
ebaykorea,vi /etc/profile
ebaykorea,java -version
ebaykorea,source /etc/profie
ebaykorea,source /etc/profle
ebaykorea,source /etc/profile
ebaykorea,java -version
ebaykorea,ifconfig
ebaykorea,vi /etc/sysconfig/network-scripts/ifcfg-eth0 
ebaykorea,vi /etc/udev/rules.d/70-persistent-net.rules 
ebaykorea,ls
ebaykorea,halt
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,vi /etc/sysconfig/i18n 
ebaykorea,locale
ebaykorea,source /etc/sysconfig/i18n 
ebaykorea,locale
ebaykorea,exit
ebaykorea,echo $LANG
ebaykorea,vi /etc/udev/rules.d/70-persistent-net.rules 
ebaykorea,service NetWorkManager stop
ebaykorea,service NetworkManager stop
ebaykorea,chkconfig --lsit
ebaykorea,chkconfig --list
ebaykorea,chkconfig NetworkManager off
ebaykorea,chkconfig iptables off
ebaykorea,vi /etc/sysconfig/network-scripts/ifcfg-eth0 
ebaykorea,su - oracle
ebaykorea,echo $LANG
ebaykorea,ls
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,vi /etc/sysconfig/network-scripts/ifcfg-eth0 
ebaykorea,vi /etc/udev/rules.d/70-persistent-net.rules 
ebaykorea,ls
ebaykorea,vi /etc/sysconfig/i18n 
ebaykorea,java -version
ebaykorea,vi /etc/profile
ebaykorea,ls
ebaykorea,source /etc/sysconfig/i18n 
ebaykorea,echo $LANG
ebaykorea,halt
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,cd ebaykorea/south/manager/
ebaykorea,ls
ebaykorea,vi conf/config.properties
ebaykorea,vi ./deploy/default/com.nkia.service.ibatis_1.0/SqlMapConfig.properties
ebaykorea,vi ./deploy/default/com.nkia.service.ibatis.south_1.0/SqlMapConfig.properties
ebaykorea,ls
ebaykorea,cd bin
ebaykorea,ls
ebaykorea,vi ./startup.sh 
ebaykorea,vi ./manager.sh 
ebaykorea,./startup.sh 
ebaykorea,tail -f ../logs/console_20151016_0737.log 
ebaykorea,ls
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,mkdir dump
ebaykorea,ls
ebaykorea,chown -R oracle:dba dump
ebaykorea,chmod 755 -R ./dump/
ebaykorea,ls
ebaykorea,ls -la
ebaykorea,cd dump/
ebaykorea,ls
ebaykorea,ls -la
ebaykorea,cd n/nk
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,cd oracle/oradata/orcl/
ebaykorea,pwd
ebaykorea,cd /nkia/dump/
ebaykorea,ls
ebaykorea,df -h
ebaykorea,fdisk
ebaykorea,fdisk -u
ebaykorea,fdisk -b
ebaykorea,fdisk -b 1024
ebaykorea,fdisk -l
ebaykorea,fdisk /dev/sdb
ebaykorea,fdisk -l
ebaykorea,df -h
ebaykorea,fdisk /dev/sda
ebaykorea,pvscan
ebaykorea,pvscan /dev/sda1
ebaykorea,pvscan /dev/sda2
ebaykorea,pvdisplay
ebaykorea,fdisk -l
ebaykorea,lvdisplay
ebaykorea,df
ebaykorea,df -h
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,unzip ./ebaykorea_full_150616.zip 
ebaykorea,ls
ebaykorea,rm -rf ./ebaykorea_full_150616.zip 
ebaykorea,ls
ebaykorea,cd ebaykorea/
ebaykorea,ls
ebaykorea,df -h
ebaykorea,ls
ebaykorea,cd north/
ebaykorea,ls
ebaykorea,cd manager/
ebaykorea,ls
ebaykorea,vi conf/config.properties
ebaykorea,vi deploy/default/com.nkia.service.ibatis_1.0/SqlMapConfig.properties
ebaykorea,vi ./deploy/default/com.nkia.service.distribution_1.0/distribution_config.xml
ebaykorea,ls
ebaykorea,cd bin
ebaykorea,ls
ebaykorea,./startup.sh 
ebaykorea,tail -f ../logs/console_20151016_0728.log 
ebaykorea,./manager.sh -shutdown
ebaykorea,ant deletelog
ebaykorea,vi ./startup.sh 
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,chown oracle:dba ./dump/
ebaykorea,ls
ebaykorea,cd dump/
ebaykorea,ls -la
ebaykorea,ls
ebaykorea,ls -la
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,cd ebaykorea/
ebaykorea,ls
ebaykorea,cd north/
ebaykorea,ls
ebaykorea,cd manager/
ebaykorea,ls
ebaykorea,dc bin
ebaykorea,ls
ebaykorea,cd bin
ebaykorea,ls
ebaykorea,./startup.sh
ebaykorea,tail -f ../logs/caout
ebaykorea,tail -f ../logs/console_20151016_0735.log 
ebaykorea,vi ./manager.sh 
ebaykorea,./manager.sh -shutdown
ebaykorea,ant deletelog
ebaykorea,chmod -R 755 /nkia/app
ebaykorea,ant deletelog
ebaykorea,./manager.sh -shutdown
ebaykorea,./startup.sh 
ebaykorea,tail -f ../logs/console_20151016_0736.log 
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,vi station/conf/station.properties
ebaykorea,ls
ebaykorea,vi tomcat/conf/server.xml
ebaykorea,ls
ebaykorea,cd tomcat/bin
ebaykorea,vi ./catalina.sh 
ebaykorea,./startup.sh 
ebaykorea,tail -f ../logs/catalina.out
ebaykorea,ls
ebaykorea,df -h
ebaykorea,cd /nkia/ebaykorea/
ebaykorea,ls
ebaykorea,cd north/manager/bin
ebaykorea,./manager.sh -shutdown
ebaykorea,cd ../../../south/manager/bin
ebaykorea,./manager.sh -shutdown
ebaykorea,ps -ef | grep java
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd north/tomcat/bin
ebaykorea,./shutdown.sh 
ebaykorea,df
ebaykorea,clera
ebaykorea,clear
ebaykorea,df
ebaykorea,mount
ebaykorea,mknod /dev/sda3 b 8 3
ebaykorea,chown root:disk /dev/sda3
ebaykorea,fdisk /dev/sda
ebaykorea,reboot
ebaykorea,fdisk -l
ebaykorea,pvdisplay 
ebaykorea,vgdisplay 
ebaykorea,fdisk -l
ebaykorea,fdisk /dev/dba
ebaykorea,fdisk /dev/sda
ebaykorea,clear
ebaykorea,pvscan 
ebaykorea,fdsik -l
ebaykorea,fdisk -l
ebaykorea,df
ebaykorea,mount
ebaykorea,fdisk /dev/sda
ebaykorea,shutdown -r now
ebaykorea,pvcreate /dev/sda3
ebaykorea,df -h
ebaykorea,df
ebaykorea,mount
ebaykorea,fdisk
ebaykorea,fdisk /dev/sda
ebaykorea,fdisk -l
ebaykorea,ps -ef | grep java
ebaykorea,ls
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,cd oracle/
ebaykorea,ls
ebaykorea,cd oradata/
ebaykorea,ls
ebaykorea,cd orcl/
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd product/11.2.0/dbhome_1/bin/
ebaykorea,./dbstart 
ebaykorea,ps -ef | grep java
ebaykorea,ps -ef | grep oracle
ebaykorea,pvscan
ebaykorea,fdisk -l
ebaykorea,pvcreate /dev/sda3
ebaykorea,pvscan 
ebaykorea,pvdisplay 
ebaykorea,vgextend VolGroup /dev/sda3
ebaykorea,vgdisplay 
ebaykorea,lvdisplay 
ebaykorea,lvextend /dev/VolGroup/lv_root -l +2559
ebaykorea,resize2fs /dev/VolGroup/lv_root 
ebaykorea,df -k
ebaykorea,clear
ebaykorea,vi .bash_profile
ebaykorea,ls
ebaykorea,clear
ebaykorea,su - oracle
ebaykorea,vi /etc/rc.d/rc.local
ebaykorea,ps -ef | grep oracle
ebaykorea,ps -ef | grep java
ebaykorea,ps -ef | grep oracle
ebaykorea,reboot
ebaykorea,ps -ef | grep oracle
ebaykorea,clear
ebaykorea,ps -ef | grep oracle
ebaykorea,su - oracle
ebaykorea,vi /etc/hosts
ebaykorea,hosts
ebaykorea,hostname
ebaykorea,ps -ef | grep java
ebaykorea,ps -ef | grep oracle
ebaykorea,kill -9 100353
ebaykorea,kill -9 10035
ebaykorea,su - oracle
ebaykorea,cd /nkia/app
ebaykorea,cp -r cygnus_agent cygnus_agent_qa
ebaykorea,cd cygnus_agent
ebaykorea,./AgentInstall.sh -magent auip=192.168.0.10 makey=CYGNUS_QA_MA_192.168.232.150 -addrc
ebaykorea,cd NNPAgent
ebaykorea,vi MAgent/conf/MasterAgent.conf
ebaykorea,vi SMSAgent/conf/SMSAgent.conf
ebaykorea,./agentstart.sh
ebaykorea,cd ../../cygnus_agent_qa/
ebaykorea,./AgentInstall.sh -magent auip=192.168.0.10 makey=CYGNUS_QA_MA_192.168.232.150 -addrc
ebaykorea,cd NNPAgent
ebaykorea,vi MAgent/conf/MasterAgent.conf
ebaykorea,vi SMSAgent/conf/SMSAgent.conf
ebaykorea,./agentstart.sh 
ebaykorea,ps -ef | grep AGENT
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,c dap
ebaykorea,cd app/
ebaykorea,ls
ebaykorea,cd agent/
ebaykorea,ls
ebaykorea,cd /nkia
ebaykorea,cd app
ebaykorea,cd agent
ebaykorea,ls
ebaykorea,cd /nkia/app/agent
ebaykorea,ls
ebaykorea,tar zxvf -./PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz
ebaykorea,tar -zxvf ./PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz
ebaykorea,ls
ebaykorea,rm -rf ./PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz
ebaykorea,ls
ebaykorea,mv ./PolestarDCA_Agent ./DCA
ebaykorea,ls
ebaykorea,cd DCA
ebaykorea,ls
ebaykorea,cd MAgent/conf/
ebaykorea,ls
ebaykorea,vi ./MasterAgent.conf
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,clear
ebaykorea,ls
ebaykorea,cd /nkia
ebaykorea,ls
ebaykorea,cd app
ebaykorea,cd Agent
ebaykorea,ls
ebaykorea,cd agent
ebaykorea,ls
ebaykorea,cd DCA
ebaykorea,ls
ebaykorea,./agentstop.sh
ebaykorea,mkdir PolestarDCA_Agent
ebaykorea,mv ./DCAAgent LIB MAgent SendMsgAgt agentstart.sh agentstop.sh ps.sh utils ./PolestarDCA_Agent
ebaykorea,ls
ebaykorea,cd /nkia
ebaykorea,ls
ebaykorea,cd app/
ebaykorea,ls
ebaykorea,cd agent/
ebaykorea,ls
ebaykorea,cd DCA/
ebaykorea,clear
ebaykorea,ls
ebaykorea,cd PolestarDCA_Agent/
ebaykorea,clear
ebaykorea,ls
ebaykorea,pwd
ebaykorea,vi MAgent/conf/MasterAgent.conf
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,ls -al /etc/rc.pdca1
ebaykorea,cd DCA
ebaykorea,clear
ebaykorea,ls
ebaykorea,ftp file.nkia.net
ebaykorea,sftp file.nkia.net
ebaykorea,sftp 192.168.232.35
ebaykorea,clear
ebaykorea,ls
ebaykorea,exit
ebaykorea,ps -ef | grep Agent
ebaykorea,ps -ef | grep DCA
ebaykorea,ls
ebaykorea,cd /nkia/
ebaykorea,ls
ebaykorea,cd app/
ebaykorea,ls
ebaykorea,cd agent/
ebaykorea,ls
ebaykorea,cd DCA/
ebaykorea,ls
ebaykorea,cd PolestarDCA_Agent/
ebaykorea,ls
ebaykorea,./agentstart.sh 
ebaykorea,ps -ef | grep java
ebaykorea,ps -ef | grep DCA
ebaykorea,cd MAgent/
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd utils/
ebaykorea,ls
ebaykorea,vi INSTALL/
ebaykorea,ls
ebaykorea,vcd INSTALL/
ebaykorea,ls
ebaykorea,./INSTALL/
ebaykorea,cd INSTALL/
ebaykorea,ls
ebaykorea,vi stacktrace.sh 
ebaykorea,ls
ebaykorea,./stacktrace.sh 
ebaykorea,ls
ebaykorea,vi stacktrace.sh 
ebaykorea,ls
ebaykorea,./AgentInstall
ebaykorea,./AgentInstall.sh 
ebaykorea,ls
ebaykorea,./ipinfo.sh 
ebaykorea,./AgentInstall
ebaykorea,./AgentInstall.sh 
ebaykorea,/nkia/app/agent/DCA/PolestarDCA_Agent/utils/INSTALL/agentstart.sh
ebaykorea,ls
ebaykorea,vi ./AgentInstall
ebaykorea,vi ./AgentInstall.sh 
ebaykorea,echo $CUR_PATH
ebaykorea,vi ./AgentInstall.sh 
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
ebaykorea,clear
ebaykorea,ls
ebaykorea,rm -rf ./PolestarDCA_Agent
ebaykorea,ls
ebaykorea,tar -zxvf ./PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz
ebaykorea,ls
ebaykorea,cd PolestarDCA_Agent
ebaykorea,ls
ebaykorea,cd ..
ebaykorea,ls
